07-03-2025 10:11:57,Boiler Running,73.532703
07-03-2025 10:11:58,Boiler Running,74.782290
07-03-2025 10:11:58,Boiler Running,74.782290
07-03-2025 10:11:58,Boiler Running,74.782290
07-03-2025 10:11:58,Start Shutdown Purge,0.000000
07-03-2025 10:11:58,Start Shutdown Purge,0.000000
07-03-2025 10:11:58,Start Shutdown Purge,0.000000
07-03-2025 10:11:58,Start Shutdown Purge,0.000000
07-03-2025 10:11:58,Start Shutdown Purge,0.000000
07-03-2025 10:11:58,Start Shutdown Purge,0.000000
07-03-2025 10:11:58,Start Shutdown Purge,0.000000
07-03-2025 10:11:58,Start Shutdown Purge,0.000000
07-03-2025 10:11:58,Start Shutdown Purge,0.000000
07-03-2025 10:11:58,Start Shutdown Purge,0.000000
07-03-2025 10:11:58,Start Shutdown Purge,0.000000
07-03-2025 10:11:58,Start Shutdown Purge,0.000000
07-03-2025 10:11:58,Start Shutdown Purge,0.000000
07-03-2025 10:11:58,Start Shutdown Purge,0.000000
07-03-2025 10:11:58,Start Shutdown Purge,0.000000
07-03-2025 10:11:58,Start Shutdown Purge,0.000000
07-03-2025 10:11:58,Start Shutdown Purge,1.463369
07-03-2025 10:11:58,Start Shutdown Purge,0.000000
07-03-2025 10:11:58,Start Shutdown Purge,0.000000
07-03-2025 10:11:58,Start Shutdown Purge,0.000000
07-03-2025 10:11:58,Start Shutdown Purge,0.000000
07-03-2025 10:11:58,Start Shutdown Purge,0.000000
07-03-2025 10:11:58,Start Shutdown Purge,0.000000
07-03-2025 10:11:58,Start Shutdown Purge,0.000000
07-03-2025 10:11:58,Start Shutdown Purge,1.926125
07-03-2025 10:11:58,Start Shutdown Purge,2.089582
07-03-2025 10:11:58,Start Shutdown Purge,2.426626
07-03-2025 10:11:58,Start Shutdown Purge,2.961181
07-03-2025 10:11:58,Start Shutdown Purge,3.697885
07-03-2025 10:11:58,Start Shutdown Purge,4.633100
07-03-2025 10:11:58,Start Shutdown Purge,5.770663
07-03-2025 10:11:58,Start Shutdown Purge,7.110061
07-03-2025 10:11:58,Start Shutdown Purge,8.651618
07-03-2025 10:11:59,Boiler Initialized,0
07-03-2025 10:12:03,Boiler Ready,0.000000
07-03-2025 10:12:03,Start Pre-Purge,0.000000
07-03-2025 10:12:03,Start Pre-Purge,0.100935
07-03-2025 10:12:03,Start Pre-Purge,0.399229
07-03-2025 10:12:03,Start Pre-Purge,0.898846
07-03-2025 10:12:03,Start Pre-Purge,1.601924
07-03-2025 10:12:03,Start Pre-Purge,2.503729
07-03-2025 10:12:03,Start Pre-Purge,3.604875
07-03-2025 10:12:03,Start Pre-Purge,4.905779
