Time String,Event String,Event data String
13-03-2025 16:16:57,Start Pre-Purge,3.098021
13-03-2025 16:16:57,Start Pre-Purge,3.197853
13-03-2025 16:16:57,Start Pre-Purge,3.298545
13-03-2025 16:16:57,Start Pre-Purge,3.397864
13-03-2025 16:16:57,Start Pre-Purge,3.499248
13-03-2025 16:16:57,Start Pre-Purge,3.598102
13-03-2025 16:16:57,Start Pre-Purge,3.698856
13-03-2025 16:16:57,Start Pre-Purge,3.799488
13-03-2025 16:16:57,Start Pre-Purge,3.899501
13-03-2025 16:16:57,Start Pre-Purge,4.000521
13-03-2025 16:16:57,Start Pre-Purge,4.101508
13-03-2025 16:16:57,Start Pre-Purge,4.202292
13-03-2025 16:16:57,Start Pre-Purge,4.302902
13-03-2025 16:16:57,Start Pre-Purge,4.402849
13-03-2025 16:16:57,Start Pre-Purge,4.504208
13-03-2025 16:16:57,Start Pre-Purge,4.604298
13-03-2025 16:16:57,Start Pre-Purge,4.703791
13-03-2025 16:16:57,Start Pre-Purge,4.804502
13-03-2025 16:16:57,Start Pre-Purge,4.903848
13-03-2025 16:16:57,Start Pre-Purge,5.003907
13-03-2025 16:16:57,Start Pre-Purge,5.103791
13-03-2025 16:16:57,Start Pre-Purge,5.204889
13-03-2025 16:16:57,Start Pre-Purge,5.305675
13-03-2025 16:16:57,Start Pre-Purge,5.407086
13-03-2025 16:16:57,Start Pre-Purge,5.507858
13-03-2025 16:16:57,Start Pre-Purge,5.609005
13-03-2025 16:16:57,Start Pre-Purge,5.708911
13-03-2025 16:16:57,Start Pre-Purge,5.810391
13-03-2025 16:16:57,Start Pre-Purge,5.910025
13-03-2025 16:16:57,Start Pre-Purge,6.009948
13-03-2025 16:16:57,Start Pre-Purge,6.110246
13-03-2025 16:16:57,Start Pre-Purge,6.211764
13-03-2025 16:16:57,Start Pre-Purge,6.312450
13-03-2025 16:16:57,Start Pre-Purge,6.412377
13-03-2025 16:16:57,Start Pre-Purge,6.512098
13-03-2025 16:16:57,Start Pre-Purge,6.612258
13-03-2025 16:16:57,Start Pre-Purge,6.712394
13-03-2025 16:16:57,Start Pre-Purge,6.813210
13-03-2025 16:16:57,Start Pre-Purge,6.913402
13-03-2025 16:16:57,Start Pre-Purge,7.013505
13-03-2025 16:16:57,Start Pre-Purge,7.113852
13-03-2025 16:16:57,Start Pre-Purge,7.215718
13-03-2025 16:16:57,Start Pre-Purge,7.316091
13-03-2025 16:16:57,Start Pre-Purge,7.416026
13-03-2025 16:16:57,Start Pre-Purge,7.516451
13-03-2025 16:16:57,Start Pre-Purge,7.616882
13-03-2025 16:16:57,Start Pre-Purge,7.716023
13-03-2025 16:16:57,Start Pre-Purge,7.816756
13-03-2025 16:16:57,Start Pre-Purge,7.917622
13-03-2025 16:16:57,Start Pre-Purge,8.016973
13-03-2025 16:16:57,Start Pre-Purge,8.117154
13-03-2025 16:16:57,Start Pre-Purge,8.216914
13-03-2025 16:16:57,Start Pre-Purge,8.317175
13-03-2025 16:16:57,Start Pre-Purge,8.416848
13-03-2025 16:16:57,Start Pre-Purge,8.517084
13-03-2025 16:16:57,Start Pre-Purge,8.617634
13-03-2025 16:16:57,Start Pre-Purge,8.719167
13-03-2025 16:16:57,Start Pre-Purge,8.820246
13-03-2025 16:16:57,Start Pre-Purge,8.920669
13-03-2025 16:16:57,Start Pre-Purge,9.021374
13-03-2025 16:16:57,Start Pre-Purge,9.121993
13-03-2025 16:16:57,Start Pre-Purge,9.221959
13-03-2025 16:16:57,Start Pre-Purge,9.322861
13-03-2025 16:16:57,Start Pre-Purge,9.424060
13-03-2025 16:16:57,Start Pre-Purge,9.523970
13-03-2025 16:16:57,Start Pre-Purge,9.623947
13-03-2025 16:16:57,Start Pre-Purge,9.724096
13-03-2025 16:16:57,Start Pre-Purge,9.823788
13-03-2025 16:16:57,Start Pre-Purge,9.924068
13-03-2025 16:17:07,Pre-Purge Completed,10.043379
13-03-2025 16:19:04,Pilot On,True
13-03-2025 16:19:05,Pilot Proved,36.734694
13-03-2025 16:19:08,Forced Draft Fan On,True
13-03-2025 16:19:09,Boiler Running,59.764030
13-03-2025 16:19:10,Boiler Running,60.955826
13-03-2025 16:19:10,Boiler Running,60.955826
13-03-2025 16:19:10,Boiler Running,60.557630
13-03-2025 16:19:10,Boiler Running,60.557630
13-03-2025 16:19:22,Boiler Running,74.940487
13-03-2025 16:19:22,Boiler Running,74.940487
13-03-2025 16:19:23,Start Shutdown Purge,0.000000
13-03-2025 16:19:23,Start Shutdown Purge,0.045470
13-03-2025 16:19:23,Start Shutdown Purge,0.146429
13-03-2025 16:19:23,Start Shutdown Purge,0.248273
13-03-2025 16:19:23,Start Shutdown Purge,0.348465
13-03-2025 16:19:23,Start Shutdown Purge,0.449425
13-03-2025 16:19:23,Start Shutdown Purge,0.548587
13-03-2025 16:19:23,Start Shutdown Purge,0.648606
13-03-2025 16:19:23,Start Shutdown Purge,0.748828
13-03-2025 16:19:23,Start Shutdown Purge,0.848531
13-03-2025 16:19:23,Start Shutdown Purge,0.949242
13-03-2025 16:19:23,Start Shutdown Purge,1.049403
13-03-2025 16:19:23,Start Shutdown Purge,1.148809
13-03-2025 16:19:23,Start Shutdown Purge,1.248589
13-03-2025 16:19:23,Start Shutdown Purge,1.348718
13-03-2025 16:19:23,Start Shutdown Purge,1.449470
13-03-2025 16:19:23,Start Shutdown Purge,1.549182
13-03-2025 16:19:23,Start Shutdown Purge,1.648651
13-03-2025 16:19:23,Start Shutdown Purge,1.749430
13-03-2025 16:19:23,Start Shutdown Purge,1.849878
13-03-2025 16:19:23,Start Shutdown Purge,1.951095
13-03-2025 16:19:23,Start Shutdown Purge,2.050589
13-03-2025 16:19:23,Start Shutdown Purge,2.151306
13-03-2025 16:19:23,Start Shutdown Purge,2.251389
13-03-2025 16:19:23,Start Shutdown Purge,2.351921
13-03-2025 16:19:23,Start Shutdown Purge,2.451690
13-03-2025 16:19:23,Start Shutdown Purge,2.552353
13-03-2025 16:19:23,Start Shutdown Purge,2.651477
13-03-2025 16:19:23,Start Shutdown Purge,2.751668
13-03-2025 16:19:23,Start Shutdown Purge,2.851976
13-03-2025 16:19:23,Start Shutdown Purge,2.952181
13-03-2025 16:19:23,Start Shutdown Purge,3.051690
13-03-2025 16:19:23,Start Shutdown Purge,3.151983
13-03-2025 16:19:23,Start Shutdown Purge,3.252162
13-03-2025 16:19:23,Start Shutdown Purge,3.352166
13-03-2025 16:19:23,Start Shutdown Purge,3.451999
13-03-2025 16:19:23,Start Shutdown Purge,3.551868
13-03-2025 16:19:23,Start Shutdown Purge,3.652157
13-03-2025 16:19:23,Start Shutdown Purge,3.751880
13-03-2025 16:19:23,Start Shutdown Purge,3.852837
13-03-2025 16:19:23,Start Shutdown Purge,3.952698
13-03-2025 16:19:23,Start Shutdown Purge,4.054055
13-03-2025 16:19:23,Start Shutdown Purge,4.154313
13-03-2025 16:19:23,Start Shutdown Purge,4.255185
13-03-2025 16:19:23,Start Shutdown Purge,4.354950
13-03-2025 16:19:23,Start Shutdown Purge,4.454939
13-03-2025 16:19:23,Start Shutdown Purge,4.554662
13-03-2025 16:19:23,Start Shutdown Purge,4.655040
13-03-2025 16:19:23,Start Shutdown Purge,4.755050
13-03-2025 16:19:23,Start Shutdown Purge,4.854993
13-03-2025 16:19:23,Start Shutdown Purge,4.954849
13-03-2025 16:19:23,Start Shutdown Purge,5.054747
13-03-2025 16:19:23,Start Shutdown Purge,5.154543
13-03-2025 16:19:23,Start Shutdown Purge,5.254977
13-03-2025 16:19:23,Start Shutdown Purge,5.355967
13-03-2025 16:19:23,Start Shutdown Purge,5.456677
13-03-2025 16:19:23,Start Shutdown Purge,5.557718
13-03-2025 16:19:23,Start Shutdown Purge,5.659486
13-03-2025 16:19:23,Start Shutdown Purge,5.760379
13-03-2025 16:19:23,Start Shutdown Purge,5.862579
13-03-2025 16:19:23,Start Shutdown Purge,5.964275
13-03-2025 16:19:23,Start Shutdown Purge,6.065387
13-03-2025 16:19:23,Start Shutdown Purge,6.165364
13-03-2025 16:19:23,Start Shutdown Purge,6.265902
13-03-2025 16:19:23,Start Shutdown Purge,6.365732
13-03-2025 16:19:23,Start Shutdown Purge,6.466153
13-03-2025 16:19:23,Start Shutdown Purge,6.565931
13-03-2025 16:19:23,Start Shutdown Purge,6.666305
13-03-2025 16:19:23,Start Shutdown Purge,6.766454
13-03-2025 16:19:23,Start Shutdown Purge,6.865875
13-03-2025 16:19:23,Start Shutdown Purge,6.966079
13-03-2025 16:19:23,Start Shutdown Purge,7.066998
13-03-2025 16:19:23,Start Shutdown Purge,7.166927
13-03-2025 16:19:23,Start Shutdown Purge,7.267768
13-03-2025 16:19:23,Start Shutdown Purge,7.367507
13-03-2025 16:19:23,Start Shutdown Purge,7.468426
13-03-2025 16:19:23,Start Shutdown Purge,7.568095
13-03-2025 16:19:23,Start Shutdown Purge,7.668892
13-03-2025 16:19:23,Start Shutdown Purge,7.769364
13-03-2025 16:19:23,Start Shutdown Purge,7.869309
13-03-2025 16:19:23,Start Shutdown Purge,7.968991
13-03-2025 16:19:23,Start Shutdown Purge,8.069034
13-03-2025 16:19:23,Start Shutdown Purge,8.168826
13-03-2025 16:19:23,Start Shutdown Purge,8.270174
13-03-2025 16:19:23,Start Shutdown Purge,8.370415
13-03-2025 16:19:23,Start Shutdown Purge,8.470842
13-03-2025 16:19:23,Start Shutdown Purge,8.570611
13-03-2025 16:19:23,Start Shutdown Purge,8.671352
13-03-2025 16:19:23,Start Shutdown Purge,8.771178
13-03-2025 16:19:23,Start Shutdown Purge,8.871254
13-03-2025 16:19:23,Start Shutdown Purge,8.972443
13-03-2025 16:19:23,Start Shutdown Purge,9.072139
13-03-2025 16:19:23,Start Shutdown Purge,9.171865
13-03-2025 16:19:23,Start Shutdown Purge,9.271815
13-03-2025 16:19:23,Start Shutdown Purge,9.373173
13-03-2025 16:19:23,Start Shutdown Purge,9.473614
13-03-2025 16:19:23,Start Shutdown Purge,9.573674
13-03-2025 16:19:23,Start Shutdown Purge,9.674382
13-03-2025 16:19:23,Start Shutdown Purge,9.775177
13-03-2025 16:19:23,Start Shutdown Purge,9.874936
13-03-2025 16:19:23,Start Shutdown Purge,9.975867
13-03-2025 16:19:33,Boiler Initialized,0
Time String,Event String,Event data String
13-03-2025 17:04:34,Boiler Initialized,0
13-03-2025 17:04:41,Boiler Ready,0
13-03-2025 17:04:48,Start Pre-Purge,0.000000
13-03-2025 17:04:48,Start Pre-Purge,0.047963
13-03-2025 17:04:48,Start Pre-Purge,0.148804
13-03-2025 17:04:48,Start Pre-Purge,0.249768
13-03-2025 17:04:48,Start Pre-Purge,0.350299
13-03-2025 17:04:48,Start Pre-Purge,0.449923
13-03-2025 17:04:48,Start Pre-Purge,0.550402
13-03-2025 17:04:48,Start Pre-Purge,0.650334
13-03-2025 17:04:48,Start Pre-Purge,0.749696
13-03-2025 17:04:48,Start Pre-Purge,0.850433
13-03-2025 17:04:48,Start Pre-Purge,0.949983
13-03-2025 17:04:48,Start Pre-Purge,1.049601
13-03-2025 17:04:48,Start Pre-Purge,1.149865
13-03-2025 17:04:48,Start Pre-Purge,1.249767
13-03-2025 17:04:48,Start Pre-Purge,1.351611
13-03-2025 17:04:48,Start Pre-Purge,1.452256
13-03-2025 17:04:48,Start Pre-Purge,1.552227
13-03-2025 17:04:48,Start Pre-Purge,1.653365
13-03-2025 17:04:48,Start Pre-Purge,1.753048
13-03-2025 17:04:48,Start Pre-Purge,1.854091
13-03-2025 17:04:48,Start Pre-Purge,1.955459
13-03-2025 17:04:48,Start Pre-Purge,2.054858
13-03-2025 17:04:48,Start Pre-Purge,2.155738
13-03-2025 17:04:48,Start Pre-Purge,2.256042
13-03-2025 17:04:48,Start Pre-Purge,2.355697
13-03-2025 17:04:48,Start Pre-Purge,2.455705
13-03-2025 17:04:48,Start Pre-Purge,2.557390
13-03-2025 17:04:48,Start Pre-Purge,2.656813
13-03-2025 17:04:48,Start Pre-Purge,2.756835
13-03-2025 17:04:48,Start Pre-Purge,2.856974
13-03-2025 17:04:48,Start Pre-Purge,2.957666
13-03-2025 17:04:48,Start Pre-Purge,3.057900
13-03-2025 17:04:48,Start Pre-Purge,3.158386
13-03-2025 17:04:48,Start Pre-Purge,3.259572
13-03-2025 17:04:48,Start Pre-Purge,3.358830
13-03-2025 17:04:48,Start Pre-Purge,3.460147
13-03-2025 17:04:48,Start Pre-Purge,3.559734
13-03-2025 17:04:48,Start Pre-Purge,3.661541
13-03-2025 17:04:48,Start Pre-Purge,3.761154
13-03-2025 17:04:48,Start Pre-Purge,3.861879
13-03-2025 17:04:48,Start Pre-Purge,3.962991
13-03-2025 17:04:48,Start Pre-Purge,4.063707
13-03-2025 17:04:48,Start Pre-Purge,4.164168
13-03-2025 17:04:48,Start Pre-Purge,4.264288
13-03-2025 17:04:48,Start Pre-Purge,4.363650
13-03-2025 17:04:48,Start Pre-Purge,4.464768
13-03-2025 17:04:48,Start Pre-Purge,4.566480
13-03-2025 17:04:48,Start Pre-Purge,4.665973
13-03-2025 17:04:48,Start Pre-Purge,4.767398
13-03-2025 17:04:48,Start Pre-Purge,4.869015
13-03-2025 17:04:48,Start Pre-Purge,4.968447
13-03-2025 17:04:48,Start Pre-Purge,5.069343
13-03-2025 17:04:48,Start Pre-Purge,5.168855
13-03-2025 17:04:48,Start Pre-Purge,5.269396
Time String,Event String,Event data String
13-03-2025 17:06:45,Boiler Initialized,0
13-03-2025 17:06:47,Boiler Ready,0
13-03-2025 17:06:49,Start Pre-Purge,0.000000
13-03-2025 17:06:49,Start Pre-Purge,0.056873
13-03-2025 17:06:49,Start Pre-Purge,0.156644
13-03-2025 17:06:49,Start Pre-Purge,0.256659
13-03-2025 17:06:49,Start Pre-Purge,0.356944
13-03-2025 17:06:49,Start Pre-Purge,0.456946
13-03-2025 17:06:49,Start Pre-Purge,0.557333
13-03-2025 17:06:49,Start Pre-Purge,0.656929
13-03-2025 17:06:49,Start Pre-Purge,0.756587
13-03-2025 17:06:49,Start Pre-Purge,0.857182
13-03-2025 17:06:49,Start Pre-Purge,0.957147
13-03-2025 17:06:49,Start Pre-Purge,1.056549
13-03-2025 17:06:49,Start Pre-Purge,1.156746
13-03-2025 17:06:49,Start Pre-Purge,1.258060
13-03-2025 17:06:49,Start Pre-Purge,1.357772
13-03-2025 17:06:49,Start Pre-Purge,1.457479
13-03-2025 17:06:49,Start Pre-Purge,1.558245
13-03-2025 17:06:49,Start Pre-Purge,1.657907
13-03-2025 17:06:49,Start Pre-Purge,1.758204
13-03-2025 17:06:49,Start Pre-Purge,1.859004
13-03-2025 17:06:49,Start Pre-Purge,1.960291
13-03-2025 17:06:49,Start Pre-Purge,2.059490
13-03-2025 17:06:49,Start Pre-Purge,2.161084
13-03-2025 17:06:49,Start Pre-Purge,2.260929
13-03-2025 17:06:49,Start Pre-Purge,2.360630
13-03-2025 17:06:49,Start Pre-Purge,2.461310
13-03-2025 17:06:49,Start Pre-Purge,2.561169
13-03-2025 17:06:49,Start Pre-Purge,2.662029
13-03-2025 17:06:49,Start Pre-Purge,2.761782
13-03-2025 17:06:49,Start Pre-Purge,2.861768
13-03-2025 17:06:49,Start Pre-Purge,2.962463
13-03-2025 17:06:49,Start Pre-Purge,3.063857
13-03-2025 17:06:49,Start Pre-Purge,3.163882
13-03-2025 17:06:49,Start Pre-Purge,3.264558
13-03-2025 17:06:49,Start Pre-Purge,3.365869
13-03-2025 17:06:49,Start Pre-Purge,3.466744
13-03-2025 17:06:49,Start Pre-Purge,3.566598
13-03-2025 17:06:49,Start Pre-Purge,3.668411
13-03-2025 17:06:49,Start Pre-Purge,3.768739
13-03-2025 17:06:49,Start Pre-Purge,3.869746
13-03-2025 17:06:49,Start Pre-Purge,3.970987
13-03-2025 17:06:49,Start Pre-Purge,4.070570
13-03-2025 17:06:49,Start Pre-Purge,4.170720
13-03-2025 17:06:49,Start Pre-Purge,4.271913
13-03-2025 17:06:49,Start Pre-Purge,4.371562
13-03-2025 17:06:49,Start Pre-Purge,4.472127
13-03-2025 17:06:49,Start Pre-Purge,4.572091
13-03-2025 17:06:49,Start Pre-Purge,4.684851
13-03-2025 17:06:49,Start Pre-Purge,4.785218
13-03-2025 17:06:49,Start Pre-Purge,4.884970
13-03-2025 17:06:49,Start Pre-Purge,4.984679
13-03-2025 17:06:49,Start Pre-Purge,5.086504
13-03-2025 17:06:49,Start Pre-Purge,5.185541
13-03-2025 17:06:49,Start Pre-Purge,5.285523
13-03-2025 17:06:49,Start Pre-Purge,5.386244
13-03-2025 17:06:49,Start Pre-Purge,5.486580
13-03-2025 17:06:49,Start Pre-Purge,5.586555
13-03-2025 17:06:49,Start Pre-Purge,5.686612
13-03-2025 17:06:49,Start Pre-Purge,5.786854
13-03-2025 17:06:49,Start Pre-Purge,5.886795
13-03-2025 17:06:49,Start Pre-Purge,5.987112
13-03-2025 17:06:49,Start Pre-Purge,6.087365
13-03-2025 17:06:49,Start Pre-Purge,6.188319
13-03-2025 17:06:49,Start Pre-Purge,6.287950
13-03-2025 17:06:49,Start Pre-Purge,6.388953
13-03-2025 17:06:49,Start Pre-Purge,6.488910
13-03-2025 17:06:49,Start Pre-Purge,6.589072
13-03-2025 17:06:49,Start Pre-Purge,6.690413
13-03-2025 17:06:49,Start Pre-Purge,6.791268
13-03-2025 17:06:49,Start Pre-Purge,6.890915
13-03-2025 17:06:49,Start Pre-Purge,6.992494
13-03-2025 17:06:49,Start Pre-Purge,7.092899
13-03-2025 17:06:49,Start Pre-Purge,7.192834
13-03-2025 17:06:49,Start Pre-Purge,7.293014
13-03-2025 17:06:49,Start Pre-Purge,7.392485
13-03-2025 17:06:49,Start Pre-Purge,7.492746
13-03-2025 17:06:49,Start Pre-Purge,7.593100
13-03-2025 17:06:49,Start Pre-Purge,7.692719
13-03-2025 17:06:49,Start Pre-Purge,7.794051
13-03-2025 17:06:49,Start Pre-Purge,7.894874
13-03-2025 17:06:49,Start Pre-Purge,7.994532
13-03-2025 17:06:49,Start Pre-Purge,8.094941
13-03-2025 17:06:49,Start Pre-Purge,8.194679
13-03-2025 17:06:49,Start Pre-Purge,8.294892
13-03-2025 17:06:49,Start Pre-Purge,8.394937
13-03-2025 17:06:49,Start Pre-Purge,8.494530
13-03-2025 17:06:49,Start Pre-Purge,8.594629
13-03-2025 17:06:49,Start Pre-Purge,8.694572
13-03-2025 17:06:49,Start Pre-Purge,8.795279
13-03-2025 17:06:49,Start Pre-Purge,8.895029
13-03-2025 17:06:49,Start Pre-Purge,8.994531
13-03-2025 17:06:49,Start Pre-Purge,9.095335
13-03-2025 17:06:49,Start Pre-Purge,9.194970
13-03-2025 17:06:49,Start Pre-Purge,9.295201
13-03-2025 17:06:49,Start Pre-Purge,9.394920
13-03-2025 17:06:49,Start Pre-Purge,9.494883
13-03-2025 17:06:49,Start Pre-Purge,9.594611
13-03-2025 17:06:49,Start Pre-Purge,9.695053
13-03-2025 17:06:49,Start Pre-Purge,9.795170
13-03-2025 17:06:49,Start Pre-Purge,9.895477
13-03-2025 17:06:49,Start Pre-Purge,9.995470
13-03-2025 17:07:00,Pre-Purge Completed,283.419929
13-03-2025 17:07:00,Pre-Purge Completed,283.628420
13-03-2025 17:07:00,Pre-Purge Completed,283.628420
13-03-2025 17:07:01,Pre-Purge Completed,283.879770
13-03-2025 17:07:01,Pre-Purge Completed,283.879770
13-03-2025 17:07:05,Pilot On,True
13-03-2025 17:07:10,Pilot Proved,63.265306
13-03-2025 17:07:14,Forced Draft Fan On,True
13-03-2025 17:07:15,Boiler Running,10.175908
13-03-2025 17:07:16,Boiler Running,19.804318
13-03-2025 17:07:16,Boiler Running,20.521565
13-03-2025 17:07:16,Boiler Running,20.521565
13-03-2025 17:07:16,Boiler Running,20.521565
13-03-2025 17:07:16,Boiler Running,20.521565
13-03-2025 17:07:16,Boiler Running,20.521565
13-03-2025 17:07:21,Start Shutdown Purge,0.087670
13-03-2025 17:07:21,Start Shutdown Purge,0.188354
13-03-2025 17:07:21,Start Shutdown Purge,0.288818
13-03-2025 17:07:21,Start Shutdown Purge,0.388780
13-03-2025 17:07:21,Start Shutdown Purge,0.489984
13-03-2025 17:07:21,Start Shutdown Purge,0.589989
13-03-2025 17:07:21,Start Shutdown Purge,0.689458
13-03-2025 17:07:21,Start Shutdown Purge,0.790209
13-03-2025 17:07:21,Start Shutdown Purge,0.890745
13-03-2025 17:07:21,Start Shutdown Purge,0.990559
13-03-2025 17:07:21,Start Shutdown Purge,1.091340
13-03-2025 17:07:21,Start Shutdown Purge,1.192698
13-03-2025 17:07:21,Start Shutdown Purge,1.292352
13-03-2025 17:07:21,Start Shutdown Purge,1.393263
13-03-2025 17:07:21,Start Shutdown Purge,1.492444
13-03-2025 17:07:21,Start Shutdown Purge,1.593136
13-03-2025 17:07:21,Start Shutdown Purge,1.693152
13-03-2025 17:07:21,Start Shutdown Purge,1.793155
13-03-2025 17:07:21,Start Shutdown Purge,1.894254
13-03-2025 17:07:21,Start Shutdown Purge,1.993991
13-03-2025 17:07:21,Start Shutdown Purge,2.094865
13-03-2025 17:07:21,Start Shutdown Purge,2.195234
13-03-2025 17:07:21,Start Shutdown Purge,2.295959
13-03-2025 17:07:21,Start Shutdown Purge,2.396471
13-03-2025 17:07:21,Start Shutdown Purge,2.497573
13-03-2025 17:07:21,Start Shutdown Purge,2.597478
13-03-2025 17:07:21,Start Shutdown Purge,2.698484
13-03-2025 17:07:21,Start Shutdown Purge,2.798965
13-03-2025 17:07:21,Start Shutdown Purge,2.898543
13-03-2025 17:07:21,Start Shutdown Purge,2.998946
13-03-2025 17:07:21,Start Shutdown Purge,3.099793
13-03-2025 17:07:21,Start Shutdown Purge,3.200467
13-03-2025 17:07:21,Start Shutdown Purge,3.300578
13-03-2025 17:07:21,Start Shutdown Purge,3.401224
13-03-2025 17:07:21,Start Shutdown Purge,3.502092
13-03-2025 17:07:21,Start Shutdown Purge,3.602857
13-03-2025 17:07:21,Start Shutdown Purge,3.702478
13-03-2025 17:07:21,Start Shutdown Purge,3.804057
13-03-2025 17:07:21,Start Shutdown Purge,3.904343
13-03-2025 17:07:21,Start Shutdown Purge,4.004619
13-03-2025 17:07:21,Start Shutdown Purge,4.106150
13-03-2025 17:07:21,Start Shutdown Purge,4.206076
13-03-2025 17:07:21,Start Shutdown Purge,4.306509
13-03-2025 17:07:21,Start Shutdown Purge,4.406541
13-03-2025 17:07:21,Start Shutdown Purge,4.507049
13-03-2025 17:07:21,Start Shutdown Purge,4.606415
13-03-2025 17:07:21,Start Shutdown Purge,4.706624
13-03-2025 17:07:21,Start Shutdown Purge,4.807030
13-03-2025 17:07:21,Start Shutdown Purge,4.906757
13-03-2025 17:07:21,Start Shutdown Purge,5.006502
13-03-2025 17:07:21,Start Shutdown Purge,5.106908
13-03-2025 17:07:21,Start Shutdown Purge,5.206438
13-03-2025 17:07:21,Start Shutdown Purge,5.306385
13-03-2025 17:07:21,Start Shutdown Purge,5.407116
13-03-2025 17:07:21,Start Shutdown Purge,5.507000
13-03-2025 17:07:21,Start Shutdown Purge,5.608298
13-03-2025 17:07:21,Start Shutdown Purge,5.709768
13-03-2025 17:07:21,Start Shutdown Purge,5.809751
13-03-2025 17:07:21,Start Shutdown Purge,5.909575
13-03-2025 17:07:21,Start Shutdown Purge,6.011221
13-03-2025 17:07:21,Start Shutdown Purge,6.110968
13-03-2025 17:07:21,Start Shutdown Purge,6.212761
13-03-2025 17:07:21,Start Shutdown Purge,6.312113
13-03-2025 17:07:21,Start Shutdown Purge,6.411846
13-03-2025 17:07:21,Start Shutdown Purge,6.511630
13-03-2025 17:07:21,Start Shutdown Purge,6.611921
13-03-2025 17:07:21,Start Shutdown Purge,6.712041
13-03-2025 17:07:21,Start Shutdown Purge,6.813208
13-03-2025 17:07:21,Start Shutdown Purge,6.913855
13-03-2025 17:07:21,Start Shutdown Purge,7.013800
13-03-2025 17:07:21,Start Shutdown Purge,7.113467
13-03-2025 17:07:21,Start Shutdown Purge,7.214054
13-03-2025 17:07:21,Start Shutdown Purge,7.314053
13-03-2025 17:07:21,Start Shutdown Purge,7.413945
13-03-2025 17:07:21,Start Shutdown Purge,7.514309
13-03-2025 17:07:21,Start Shutdown Purge,7.614223
13-03-2025 17:07:21,Start Shutdown Purge,7.713929
13-03-2025 17:07:21,Start Shutdown Purge,7.813930
13-03-2025 17:07:21,Start Shutdown Purge,7.913927
13-03-2025 17:07:21,Start Shutdown Purge,8.013753
13-03-2025 17:07:21,Start Shutdown Purge,8.113801
13-03-2025 17:07:21,Start Shutdown Purge,8.214113
13-03-2025 17:07:21,Start Shutdown Purge,8.314825
13-03-2025 17:07:21,Start Shutdown Purge,8.415262
13-03-2025 17:07:21,Start Shutdown Purge,8.515902
13-03-2025 17:07:21,Start Shutdown Purge,8.615690
13-03-2025 17:07:21,Start Shutdown Purge,8.716368
13-03-2025 17:07:21,Start Shutdown Purge,8.816623
13-03-2025 17:07:21,Start Shutdown Purge,8.917001
13-03-2025 17:07:21,Start Shutdown Purge,9.017365
13-03-2025 17:07:21,Start Shutdown Purge,9.117925
13-03-2025 17:07:21,Start Shutdown Purge,9.217632
13-03-2025 17:07:21,Start Shutdown Purge,9.317777
13-03-2025 17:07:21,Start Shutdown Purge,9.418946
13-03-2025 17:07:21,Start Shutdown Purge,9.519174
13-03-2025 17:07:21,Start Shutdown Purge,9.618727
13-03-2025 17:07:21,Start Shutdown Purge,9.719060
13-03-2025 17:07:21,Start Shutdown Purge,9.818962
13-03-2025 17:07:21,Start Shutdown Purge,9.918526
13-03-2025 17:07:31,Boiler Initialized,0
13-03-2025 17:07:32,Boiler Initialized,0
Time String,Event String,Event data String
13-03-2025 17:11:51,Boiler Initialized,0
13-03-2025 17:11:53,Boiler Ready,0
13-03-2025 17:12:01,Boiler Ready,0
13-03-2025 17:12:03,Start Pre-Purge,0.000000
13-03-2025 17:12:03,Start Pre-Purge,0.077512
13-03-2025 17:12:03,Start Pre-Purge,0.178257
13-03-2025 17:12:03,Start Pre-Purge,0.278249
13-03-2025 17:12:03,Start Pre-Purge,0.377426
13-03-2025 17:12:03,Start Pre-Purge,0.479114
13-03-2025 17:12:03,Start Pre-Purge,0.579372
13-03-2025 17:12:03,Start Pre-Purge,0.678856
13-03-2025 17:12:03,Start Pre-Purge,0.778625
13-03-2025 17:12:03,Start Pre-Purge,0.879110
13-03-2025 17:12:03,Start Pre-Purge,0.978932
13-03-2025 17:12:03,Start Pre-Purge,1.079719
13-03-2025 17:12:03,Start Pre-Purge,1.179810
13-03-2025 17:12:03,Start Pre-Purge,1.280734
13-03-2025 17:12:03,Start Pre-Purge,1.381473
13-03-2025 17:12:03,Start Pre-Purge,1.480816
13-03-2025 17:12:03,Start Pre-Purge,1.585846
13-03-2025 17:12:03,Start Pre-Purge,1.685889
13-03-2025 17:12:03,Start Pre-Purge,1.785413
13-03-2025 17:12:03,Start Pre-Purge,1.886071
13-03-2025 17:12:03,Start Pre-Purge,1.985488
13-03-2025 17:12:03,Start Pre-Purge,2.087288
13-03-2025 17:12:03,Start Pre-Purge,2.187081
13-03-2025 17:12:03,Start Pre-Purge,2.286868
13-03-2025 17:12:03,Start Pre-Purge,2.386895
13-03-2025 17:12:03,Start Pre-Purge,2.486750
13-03-2025 17:12:06,Start Shutdown Purge,2.664885
13-03-2025 17:12:06,Start Shutdown Purge,0.063108
13-03-2025 17:12:06,Start Shutdown Purge,0.163048
13-03-2025 17:12:06,Start Shutdown Purge,0.263867
13-03-2025 17:12:06,Start Shutdown Purge,0.364645
13-03-2025 17:12:06,Start Shutdown Purge,0.465445
13-03-2025 17:12:06,Start Shutdown Purge,0.565322
13-03-2025 17:12:06,Start Shutdown Purge,0.665012
